"No.","Time","Source","Destination","Protocol","Length","Flow Duration","Flow_Byts/s","Tot_Fwd_Pkts","Tot_Bwd_Pkts","Fwd_Pkt_Len_Max","Bwd_Pkt_Len_Max","Fwd_IAT_Mean","Bwd_IAT_Mean","SYN_Flag_Cnt","RST_Flag_Cnt","ACK_Flag_Cnt","Flow_Pkts/s","Info"
"207","4.526599","192.168.207.242","72.25.64.16","TCP","1274","0.000173000","207","207","1220,1260","15760","207","4.526599","4.526599","False","Not set","Set","","[TCP Spurious Retransmission] 49796  >  443 [ACK] Seq=41135 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 163]"
"208","4.526599","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","208","208","1220,1260","15760","208","4.526599","4.526599","False","Not set","Set","","[TCP Spurious Retransmission] 49796  >  443 [ACK] Seq=42355 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 163]"
"209","4.526666","192.168.207.242","72.25.64.16","TCP","1274","0.000067000","209","209","1220,1260","15760","209","4.526666","4.526666","False","Not set","Set","","[TCP Spurious Retransmission] 49796  >  443 [ACK] Seq=43575 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 163]"
"210","4.526823","72.25.64.16","192.168.207.242","TCP","54","0.000157000","210","210","0,40","","210","4.526823","4.526823","False","Not set","Set","","443  >  49796 [ACK] Seq=3789 Ack=55775 Win=121856 Len=0"
"211","4.526823","72.25.64.16","192.168.207.242","TCP","54","0.000000000","211","211","0,40","","211","4.526823","4.526823","False","Not set","Set","","443  >  49796 [ACK] Seq=3789 Ack=56895 Win=120832 Len=0"
"212","4.526823","72.25.64.16","192.168.207.242","TLSv1.2","315","0.000000000","212","212","261,301","261","212","4.526823","4.526823","False","Not set","Set","","Application Data"
"213","4.526823","72.25.64.16","192.168.207.242","TLSv1.2","139","0.000000000","213","213","85,125","346","213","4.526823","4.526823","False","Not set","Set","","Encrypted Alert"
"214","4.526823","2620:1ec:21::16","2401:4900:61c1:bd5:34f1:300d:9edc:79d3","TCP","74","0.000000000","214","214","0","","214","4.526823","4.526823","False","Not set","Set","","443  >  49789 [FIN, ACK] Seq=1 Ack=2 Win=16385 Len=0"
"215","4.527062","192.168.207.242","72.25.64.16","TCP","54","0.000239000","215","215","0,40","","215","4.527062","4.527062","False","Not set","Set","","49796  >  443 [ACK] Seq=56895 Ack=4136 Win=65024 Len=0"
"216","4.527198","2401:4900:61c1:bd5:34f1:300d:9edc:79d3","2620:1ec:21::16","TCP","74","0.000136000","216","216","0","","216","4.527198","4.527198","False","Not set","Set","","49789  >  443 [ACK] Seq=2 Ack=2 Win=255 Len=0"
"217","4.527290","192.168.207.242","72.25.64.16","TLSv1.2","139","0.000092000","217","217","85,125","85","217","4.527290","4.527290","False","Not set","Set","","Encrypted Alert"
"218","4.527484","192.168.207.242","72.25.64.16","TCP","54","0.000194000","218","218","0,40","","218","4.527484","4.527484","False","Not set","Set","","49796  >  443 [FIN, ACK] Seq=56980 Ack=4136 Win=65024 Len=0"
"219","4.619342","40.74.81.198","192.168.207.242","TCP","54","0.091858000","219","219","0,40","","219","4.619342","4.619342","False","Not set","Set","","443  >  49792 [FIN, ACK] Seq=1 Ack=2 Win=63 Len=0"
"220","4.619429","192.168.207.242","40.74.81.198","TCP","54","0.000087000","220","220","0,40","","220","4.619429","4.619429","False","Not set","Set","","49792  >  443 [ACK] Seq=2 Ack=2 Win=255 Len=0"
"221","4.641199","192.168.207.242","192.168.207.206","DNS","84","0.021770000","221","221","70","","221","4.641199","4.641199","","","","","Standard query 0xbf66 AAAA telemetry.gfe.nvidia.com"
"222","4.646961","192.168.207.206","192.168.207.242","DNS","84","0.005762000","222","222","70","","222","4.646961","4.646961","","","","","Standard query response 0xbf66 AAAA telemetry.gfe.nvidia.com"
"223","4.647661","192.168.207.242","72.25.64.16","TCP","66","0.000700000","223","223","0,52","","223","4.647661","4.647661","True","Not set","Not set","","49797  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"224","4.794622","72.25.64.2","192.168.207.242","TCP","54","0.146961000","224","224","0,40","","224","4.794622","4.794622","False","Not set","Set","","443  >  49795 [ACK] Seq=3789 Ack=680 Win=130560 Len=0"
"225","4.824064","72.25.64.2","192.168.207.242","TCP","54","0.029442000","225","225","0,40","","225","4.824064","4.824064","False","Not set","Set","","443  >  49795 [ACK] Seq=3789 Ack=1277 Win=130048 Len=0"
"226","4.824064","72.25.64.16","192.168.207.242","TCP","66","0.000000000","226","226","0,52","","226","4.824064","4.824064","False","Not set","Set","","[TCP Dup ACK 211#1] 443  >  49796 [ACK] Seq=4136 Ack=56895 Win=130560 Len=0 SLE=56980 SRE=56981"
"227","4.824064","72.25.64.16","192.168.207.242","TCP","74","0.000000000","227","227","0,60","","227","4.824064","4.824064","False","Not set","Set","","[TCP Dup ACK 211#2] 443  >  49796 [ACK] Seq=4136 Ack=56895 Win=131072 Len=0 SLE=35035 SRE=36255 SLE=56980 SRE=56981"
"228","4.824064","72.25.64.16","192.168.207.242","TCP","74","0.000000000","228","228","0,60","","228","4.824064","4.824064","False","Not set","Set","","[TCP Dup ACK 211#3] 443  >  49796 [ACK] Seq=4136 Ack=56895 Win=131072 Len=0 SLE=36255 SRE=37475 SLE=56980 SRE=56981"
"229","4.824064","72.25.64.16","192.168.207.242","TCP","74","0.000000000","229","229","0,60","","229","4.824064","4.824064","False","Not set","Set","","[TCP Dup ACK 211#4] 443  >  49796 [ACK] Seq=4136 Ack=56895 Win=131072 Len=0 SLE=37475 SRE=38695 SLE=56980 SRE=56981"
"230","4.824150","72.25.64.16","192.168.207.242","TCP","74","0.000086000","230","230","0,60","","230","4.824150","4.824150","False","Not set","Set","","[TCP Dup ACK 211#5] 443  >  49796 [ACK] Seq=4136 Ack=56895 Win=131072 Len=0 SLE=38695 SRE=39915 SLE=56980 SRE=56981"
"231","4.824150","72.25.64.16","192.168.207.242","TCP","74","0.000000000","231","231","0,60","","231","4.824150","4.824150","False","Not set","Set","","[TCP Dup ACK 211#6] 443  >  49796 [ACK] Seq=4136 Ack=56895 Win=131072 Len=0 SLE=39915 SRE=41135 SLE=56980 SRE=56981"
"232","4.824150","72.25.64.16","192.168.207.242","TCP","74","0.000000000","232","232","0,60","","232","4.824150","4.824150","False","Not set","Set","","[TCP Dup ACK 211#7] 443  >  49796 [ACK] Seq=4136 Ack=56895 Win=131072 Len=0 SLE=41135 SRE=42355 SLE=56980 SRE=56981"
"233","4.824331","72.25.64.16","192.168.207.242","TCP","74","0.000181000","233","233","0,60","","233","4.824331","4.824331","False","Not set","Set","","[TCP Dup ACK 211#8] 443  >  49796 [ACK] Seq=4136 Ack=56895 Win=131072 Len=0 SLE=42355 SRE=43575 SLE=56980 SRE=56981"
"234","4.824331","72.25.64.16","192.168.207.242","TCP","74","0.000000000","234","234","0,60","","234","4.824331","4.824331","False","Not set","Set","","[TCP Dup ACK 211#9] 443  >  49796 [ACK] Seq=4136 Ack=56895 Win=131072 Len=0 SLE=43575 SRE=44795 SLE=56980 SRE=56981"
"235","4.824331","72.25.64.16","192.168.207.242","TCP","54","0.000000000","235","235","0,40","","235","4.824331","4.824331","False","Not set","Set","","443  >  49796 [ACK] Seq=4136 Ack=56981 Win=131072 Len=0"
"236","4.824660","72.25.64.2","192.168.207.242","TLSv1.2","443","0.000329000","236","236","389,429","389","236","4.824660","4.824660","False","Not set","Set","","Application Data"
"237","4.824881","192.168.207.242","72.25.64.2","TLSv1.2","139","0.000221000","237","237","85,125","85","237","4.824881","4.824881","False","Not set","Set","","Encrypted Alert"
"238","4.824947","192.168.207.242","72.25.64.2","TCP","54","0.000066000","238","238","0,40","","238","4.824947","4.824947","False","Not set","Set","","49795  >  443 [FIN, ACK] Seq=1362 Ack=4178 Win=65024 Len=0"
"239","4.830121","192.168.207.242","192.168.207.206","DNS","81","0.005174000","239","239","67","","239","4.830121","4.830121","","","","","Standard query 0x2def AAAA events.gfe.nvidia.com"
"240","4.831073","72.25.64.2","192.168.207.242","TLSv1.2","139","0.000952000","240","240","85,125","85","240","4.831073","4.831073","False","Not set","Set","","Encrypted Alert"
"241","4.831136","192.168.207.242","72.25.64.2","TCP","54","0.000063000","241","241","0,40","","241","4.831136","4.831136","False","Set","Set","","49795  >  443 [RST, ACK] Seq=1363 Ack=4263 Win=0 Len=0"
"242","4.835024","192.168.207.206","192.168.207.242","DNS","81","0.003888000","242","242","67","","242","4.835024","4.835024","","","","","Standard query response 0x2def AAAA events.gfe.nvidia.com"
"243","4.835886","192.168.207.242","72.25.64.2","TCP","66","0.000862000","243","243","0,52","","243","4.835886","4.835886","True","Not set","Not set","","49798  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"244","5.013898","72.25.64.16","192.168.207.242","TCP","66","0.178012000","244","244","0,52","","244","5.013898","5.013898","True","Not set","Set","","443  >  49797 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1220 WS=256 SACK_PERM"
"245","5.014010","192.168.207.242","72.25.64.16","TCP","54","0.000112000","245","245","0,40","","245","5.014010","5.014010","False","Not set","Set","","49797  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"246","5.015014","192.168.207.242","72.25.64.16","TLSv1.2","261","0.001004000","246","246","207,247","207","246","5.015014","5.015014","False","Not set","Set","","Client Hello (SNI=telemetry.gfe.nvidia.com)"
"247","5.104976","72.25.64.2","192.168.207.242","TCP","66","0.089962000","247","247","0,52","","247","5.104976","5.104976","False","Not set","Set","","[TCP Dup ACK 225#1] 443  >  49795 [ACK] Seq=4264 Ack=1277 Win=131072 Len=0 SLE=1362 SRE=1363"
"248","5.108499","72.25.64.2","192.168.207.242","TCP","66","0.003523000","248","248","0,52","","248","5.108499","5.108499","True","Not set","Set","","443  >  49798 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1220 WS=256 SACK_PERM"
"249","5.108627","192.168.207.242","72.25.64.2","TCP","54","0.000128000","249","249","0,40","","249","5.108627","5.108627","False","Not set","Set","","49798  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"250","5.109571","192.168.207.242","72.25.64.2","TLSv1.2","258","0.000944000","250","250","204,244","204","250","5.109571","5.109571","False","Not set","Set","","Client Hello (SNI=events.gfe.nvidia.com)"
"251","5.111987","72.25.64.2","192.168.207.242","TCP","54","0.002416000","251","251","0,40","","251","5.111987","5.111987","False","Set","Not set","","443  >  49795 [RST] Seq=4178 Win=2099456 Len=0"
"252","5.322321","2603:1090:40c:8062:0:1:95:ad7a","2401:4900:61c1:bd5:34f1:300d:9edc:79d3","TCP","86","0.210334000","252","252","0","","252","5.322321","5.322321","True","Not set","Set","","443  >  49724 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1298 WS=256 SACK_PERM"
"253","5.328462","72.25.64.16","192.168.207.242","TCP","1274","0.006141000","253","253","1220,1260","1220","253","5.328462","5.328462","False","Not set","Set","","443  >  49797 [PSH, ACK] Seq=1 Ack=208 Win=130816 Len=1220 [TCP PDU reassembled in 259]"
"254","5.370053","192.168.207.242","72.25.64.16","TCP","54","0.041591000","254","254","0,40","","254","5.370053","5.370053","False","Not set","Set","","49797  >  443 [ACK] Seq=208 Ack=1221 Win=65280 Len=0"
"255","5.487113","72.25.64.2","192.168.207.242","TCP","1274","0.117060000","255","255","1220,1260","1220","255","5.487113","5.487113","False","Not set","Set","","443  >  49798 [PSH, ACK] Seq=1 Ack=205 Win=130816 Len=1220 [TCP PDU reassembled in 264]"
"256","5.487113","72.25.64.16","192.168.207.242","TCP","1274","0.000000000","256","256","1220,1260","1220","256","5.487113","5.487113","False","Not set","Set","","443  >  49797 [PSH, ACK] Seq=1221 Ack=208 Win=130816 Len=1220 [TCP PDU reassembled in 259]"
"257","5.487113","72.25.64.16","192.168.207.242","TCP","1274","0.000000000","257","257","1220,1260","1220","257","5.487113","5.487113","False","Not set","Set","","[TCP Retransmission] 443  >  49797 [PSH, ACK] Seq=1221 Ack=208 Win=130816 Len=1220 [TCP PDU reassembled in 259]"
"258","5.487276","192.168.207.242","72.25.64.16","TCP","66","0.000163000","258","258","0,52","","258","5.487276","5.487276","False","Not set","Set","","49797  >  443 [ACK] Seq=208 Ack=2441 Win=65280 Len=0 SLE=1221 SRE=2441"
"259","5.487520","72.25.64.16","192.168.207.242","TLSv1.2","953","0.000244000","259","259","899,939","","259","5.487520","5.487520","False","Not set","Set","","Server Hello, Certificate"
"260","5.487520","72.25.64.16","192.168.207.242","TLSv1.2","396","0.000000000","260","260","342,382","21","260","5.487520","5.487520","False","Not set","Set","","Server Key Exchange, Server Hello Done"
"261","5.487520","72.25.64.2","192.168.207.242","TCP","1274","0.000000000","261","261","1220,1260","2440","261","5.487520","5.487520","False","Not set","Set","","443  >  49798 [PSH, ACK] Seq=1221 Ack=205 Win=130816 Len=1220 [TCP PDU reassembled in 264]"
"262","5.487633","192.168.207.242","72.25.64.16","TCP","54","0.000113000","262","262","0,40","","262","5.487633","5.487633","False","Not set","Set","","49797  >  443 [ACK] Seq=208 Ack=3682 Win=65280 Len=0"
"263","5.487665","192.168.207.242","72.25.64.2","TCP","54","0.000032000","263","263","0,40","","263","5.487665","5.487665","False","Not set","Set","","49798  >  443 [ACK] Seq=205 Ack=2441 Win=65280 Len=0"
"264","5.487694","72.25.64.2","192.168.207.242","TLSv1.2","953","0.000029000","264","264","899,939","899","264","5.487694","5.487694","False","Not set","Set","","Server Hello, Certificate"
"265","5.487811","72.25.64.2","192.168.207.242","TLSv1.2","396","0.000117000","265","265","342,382","1241","265","5.487811","5.487811","False","Not set","Set","","Server Key Exchange, Server Hello Done"
"266","5.487871","192.168.207.242","72.25.64.2","TCP","54","0.000060000","266","266","0,40","","266","5.487871","5.487871","False","Not set","Set","","49798  >  443 [ACK] Seq=205 Ack=3682 Win=65280 Len=0"
"267","5.490328","192.168.207.242","72.25.64.2","TLSv1.2","236","0.002457000","267","267","182,222","182","267","5.490328","5.490328","False","Not set","Set","","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"268","5.490333","192.168.207.242","72.25.64.16","TLSv1.2","236","0.000005000","268","268","182,222","182","268","5.490333","5.490333","False","Not set","Set","","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"269","5.801740","72.25.64.2","192.168.207.242","TCP","54","0.311407000","269","269","0,40","","269","5.801740","5.801740","False","Not set","Set","","443  >  49798 [ACK] Seq=3682 Ack=387 Win=130816 Len=0"
"270","5.801740","72.25.64.16","192.168.207.242","TCP","54","0.000000000","270","270","0,40","","270","5.801740","5.801740","False","Not set","Set","","443  >  49797 [ACK] Seq=3682 Ack=390 Win=130816 Len=0"
"271","5.801740","72.25.64.16","192.168.207.242","TLSv1.2","60","0.000000000","271","271","6,46","6","271","5.801740","5.801740","False","Not set","Set","","Change Cipher Spec"
"272","5.801740","72.25.64.16","192.168.207.242","TLSv1.2","155","0.000000000","272","272","101,141","107","272","5.801740","5.801740","False","Not set","Set","","Encrypted Handshake Message"
"273","5.801740","72.25.64.2","192.168.207.242","TLSv1.2","60","0.000000000","273","273","6,46","6","273","5.801740","5.801740","False","Not set","Set","","Change Cipher Spec"
"274","5.801865","192.168.207.242","72.25.64.16","TCP","54","0.000125000","274","274","0,40","","274","5.801865","5.801865","False","Not set","Set","","49797  >  443 [ACK] Seq=390 Ack=3789 Win=65280 Len=0"
"275","5.802085","72.25.64.2","192.168.207.242","TLSv1.2","155","0.000220000","275","275","101,141","107","275","5.802085","5.802085","False","Not set","Set","","Encrypted Handshake Message"
"276","5.802131","192.168.207.242","72.25.64.2","TCP","54","0.000046000","276","276","0,40","","276","5.802131","5.802131","False","Not set","Set","","49798  >  443 [ACK] Seq=387 Ack=3789 Win=65280 Len=0"
"277","5.805371","192.168.207.242","72.25.64.16","TLSv1.2","539","0.003240000","277","277","485,525","485","277","5.805371","5.805371","False","Not set","Set","","Application Data"
"278","5.806300","192.168.207.242","72.25.64.2","TLSv1.2","347","0.000929000","278","278","293,333","293","278","5.806300","5.806300","False","Not set","Set","","Application Data"
"279","5.806309","192.168.207.242","72.25.64.16","TCP","1274","0.000009000","279","279","1220,1260","1705","279","5.806309","5.806309","False","Not set","Set","","49797  >  443 [ACK] Seq=875 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 302]"
"280","5.806309","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","280","280","1220,1260","2925","280","5.806309","5.806309","False","Not set","Set","","49797  >  443 [ACK] Seq=2095 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 302]"
"281","5.806309","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","281","281","1220,1260","4145","281","5.806309","5.806309","False","Not set","Set","","49797  >  443 [ACK] Seq=3315 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 302]"
"282","5.806309","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","282","282","1220,1260","5365","282","5.806309","5.806309","False","Not set","Set","","49797  >  443 [ACK] Seq=4535 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 302]"
"283","5.806309","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","283","283","1220,1260","6585","283","5.806309","5.806309","False","Not set","Set","","49797  >  443 [ACK] Seq=5755 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 302]"
"284","5.806309","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","284","284","1220,1260","7805","284","5.806309","5.806309","False","Not set","Set","","49797  >  443 [ACK] Seq=6975 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 302]"
"285","5.806309","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","285","285","1220,1260","9025","285","5.806309","5.806309","False","Not set","Set","","49797  >  443 [ACK] Seq=8195 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 302]"
"286","5.806309","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","286","286","1220,1260","10245","286","5.806309","5.806309","False","Not set","Set","","49797  >  443 [ACK] Seq=9415 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 302]"
"287","5.806309","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","287","287","1220,1260","11465","287","5.806309","5.806309","False","Not set","Set","","49797  >  443 [ACK] Seq=10635 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 302]"
"288","5.806433","192.168.207.242","72.25.64.2","TLSv1.2","635","0.000124000","288","288","581,621","874","288","5.806433","5.806433","False","Not set","Set","","Application Data"
"289","6.365380","72.25.64.16","192.168.207.242","TCP","54","0.558947000","289","289","0,40","","289","6.365380","6.365380","False","Not set","Set","","443  >  49797 [ACK] Seq=3789 Ack=875 Win=130560 Len=0"
"290","6.365380","72.25.64.2","192.168.207.242","TCP","54","0.000000000","290","290","0,40","","290","6.365380","6.365380","False","Not set","Set","","443  >  49798 [ACK] Seq=3789 Ack=680 Win=130560 Len=0"
"291","6.365380","72.25.64.2","192.168.207.242","TCP","54","0.000000000","291","291","0,40","","291","6.365380","6.365380","False","Not set","Set","","443  >  49798 [ACK] Seq=3789 Ack=1261 Win=130048 Len=0"
"292","6.365380","72.25.64.16","192.168.207.242","TCP","54","0.000000000","292","292","0,40","","292","6.365380","6.365380","False","Not set","Set","","443  >  49797 [ACK] Seq=3789 Ack=3315 Win=128256 Len=0"
"293","6.365380","72.25.64.16","192.168.207.242","TCP","54","0.000000000","293","293","0,40","","293","6.365380","6.365380","False","Not set","Set","","443  >  49797 [ACK] Seq=3789 Ack=5755 Win=125952 Len=0"
"294","6.365380","72.25.64.16","192.168.207.242","TCP","54","0.000000000","294","294","0,40","","294","6.365380","6.365380","False","Not set","Set","","443  >  49797 [ACK] Seq=3789 Ack=8195 Win=123648 Len=0"
"295","6.365380","72.25.64.16","192.168.207.242","TCP","54","0.000000000","295","295","0,40","","295","6.365380","6.365380","False","Not set","Set","","443  >  49797 [ACK] Seq=3789 Ack=10635 Win=121344 Len=0"
"296","6.365380","72.25.64.2","192.168.207.242","TLSv1.2","443","0.000000000","296","296","389,429","389","296","6.365380","6.365380","False","Not set","Set","","Application Data"
"297","6.365380","72.25.64.2","192.168.207.242","TLSv1.2","139","0.000000000","297","297","85,125","474","297","6.365380","6.365380","False","Not set","Set","","Encrypted Alert"
"298","6.365380","72.25.64.16","192.168.207.242","TCP","54","0.000000000","298","298","0,40","","298","6.365380","6.365380","False","Not set","Set","","443  >  49797 [ACK] Seq=3789 Ack=11855 Win=120320 Len=0"
"299","6.365593","192.168.207.242","72.25.64.16","TCP","1274","0.000213000","299","299","1220,1260","1220","299","6.365593","6.365593","False","Not set","Set","","49797  >  443 [ACK] Seq=11855 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 302]"
"300","6.365593","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","300","300","1220,1260","2440","300","6.365593","6.365593","False","Not set","Set","","49797  >  443 [ACK] Seq=13075 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 302]"
"301","6.365593","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","301","301","1220,1260","3660","301","6.365593","6.365593","False","Not set","Set","","49797  >  443 [ACK] Seq=14295 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 302]"
"302","6.365593","192.168.207.242","72.25.64.16","TLSv1.2","1274","0.000000000","302","302","1220,1260","4880","302","6.365593","6.365593","False","Not set","Set","","Application Data"
"303","6.365593","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","303","303","1220,1260","6100","303","6.365593","6.365593","False","Not set","Set","","49797  >  443 [ACK] Seq=16735 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 315]"
"304","6.365593","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","304","304","1220,1260","7320","304","6.365593","6.365593","False","Not set","Set","","49797  >  443 [ACK] Seq=17955 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 315]"
"305","6.365593","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","305","305","1220,1260","8540","305","6.365593","6.365593","False","Not set","Set","","49797  >  443 [ACK] Seq=19175 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 315]"
"306","6.365593","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","306","306","1220,1260","9760","306","6.365593","6.365593","False","Not set","Set","","49797  >  443 [ACK] Seq=20395 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 315]"
"307","6.365593","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","307","307","1220,1260","10980","307","6.365593","6.365593","False","Not set","Set","","49797  >  443 [ACK] Seq=21615 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 315]"
"308","6.365593","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","308","308","1220,1260","12200","308","6.365593","6.365593","False","Not set","Set","","49797  >  443 [ACK] Seq=22835 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 315]"
"309","6.365593","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","309","309","1220,1260","13420","309","6.365593","6.365593","False","Not set","Set","","49797  >  443 [ACK] Seq=24055 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 315]"
"310","6.365593","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","310","310","1220,1260","14640","310","6.365593","6.365593","False","Not set","Set","","49797  >  443 [ACK] Seq=25275 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 315]"
"311","6.365593","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","311","311","1220,1260","15860","311","6.365593","6.365593","False","Not set","Set","","49797  >  443 [ACK] Seq=26495 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 315]"
"312","6.365593","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","312","312","1220,1260","17080","312","6.365593","6.365593","False","Not set","Set","","49797  >  443 [ACK] Seq=27715 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 315]"
"313","6.365593","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","313","313","1220,1260","18300","313","6.365593","6.365593","False","Not set","Set","","49797  >  443 [ACK] Seq=28935 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 315]"
"314","6.365593","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","314","314","1220,1260","19520","314","6.365593","6.365593","False","Not set","Set","","49797  >  443 [ACK] Seq=30155 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 315]"
"315","6.365593","192.168.207.242","72.25.64.16","TLSv1.2","1274","0.000000000","315","315","1220,1260","20740","315","6.365593","6.365593","False","Not set","Set","","Application Data"
"316","6.365593","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","316","316","1220,1260","21960","316","6.365593","6.365593","False","Not set","Set","","49797  >  443 [ACK] Seq=32595 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 342]"
"317","6.365593","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","317","317","1220,1260","23180","317","6.365593","6.365593","False","Not set","Set","","49797  >  443 [ACK] Seq=33815 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 342]"
"318","6.365686","192.168.207.242","72.25.64.2","TLSv1.2","139","0.000093000","318","318","85,125","85","318","6.365686","6.365686","False","Not set","Set","","Encrypted Alert"
"319","6.365744","192.168.207.242","72.25.64.2","TCP","54","0.000058000","319","319","0,40","","319","6.365744","6.365744","False","Not set","Set","","49798  >  443 [FIN, ACK] Seq=1346 Ack=4264 Win=64768 Len=0"
"320","6.884761","72.25.64.2","192.168.207.242","TCP","66","0.519017000","320","320","0,52","","320","6.884761","6.884761","False","Not set","Set","","[TCP Dup ACK 291#1] 443  >  49798 [ACK] Seq=4264 Ack=1261 Win=131072 Len=0 SLE=1346 SRE=1347"
"321","6.884761","72.25.64.16","192.168.207.242","TCP","54","0.000000000","321","321","0,40","","321","6.884761","6.884761","False","Not set","Set","","443  >  49797 [ACK] Seq=3789 Ack=14295 Win=118016 Len=0"
"322","6.884761","72.25.64.16","192.168.207.242","TCP","54","0.000000000","322","322","0,40","","322","6.884761","6.884761","False","Not set","Set","","443  >  49797 [ACK] Seq=3789 Ack=16735 Win=115712 Len=0"
"323","6.884761","72.25.64.16","192.168.207.242","TCP","54","0.000000000","323","323","0,40","","323","6.884761","6.884761","False","Not set","Set","","443  >  49797 [ACK] Seq=3789 Ack=19175 Win=113408 Len=0"
"324","6.884761","72.25.64.16","192.168.207.242","TCP","54","0.000000000","324","324","0,40","","324","6.884761","6.884761","False","Not set","Set","","443  >  49797 [ACK] Seq=3789 Ack=21615 Win=125184 Len=0"
"325","6.884761","72.25.64.16","192.168.207.242","TCP","54","0.000000000","325","325","0,40","","325","6.884761","6.884761","False","Not set","Set","","443  >  49797 [ACK] Seq=3789 Ack=24055 Win=122880 Len=0"
"326","6.884761","72.25.64.16","192.168.207.242","TCP","54","0.000000000","326","326","0,40","","326","6.884761","6.884761","False","Not set","Set","","443  >  49797 [ACK] Seq=3789 Ack=26495 Win=120576 Len=0"
"327","6.884761","72.25.64.2","192.168.207.242","TCP","54","0.000000000","327","327","0,40","","327","6.884761","6.884761","False","Not set","Set","","443  >  49798 [ACK] Seq=4264 Ack=1347 Win=131072 Len=0"
"328","6.884761","72.25.64.16","192.168.207.242","TCP","54","0.000000000","328","328","0,40","","328","6.884761","6.884761","False","Not set","Set","","443  >  49797 [ACK] Seq=3789 Ack=28935 Win=118272 Len=0"
"329","6.884761","72.25.64.2","192.168.207.242","TCP","54","0.000000000","329","329","0,40","","329","6.884761","6.884761","False","Not set","Set","","[TCP Dup ACK 327#1] 443  >  49798 [ACK] Seq=4264 Ack=1347 Win=131072 Len=0"
